date,daily_rainfall_total,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed,temperature_range
2012-07-16,50.2,25.8,28.3,23.1,4.8,28.1,5.199999999999999
2012-07-17,6.8,25.9,30.6,24.4,5.8,33.1,6.200000000000003
2012-07-18,0.0,27.3,30.6,24.9,5.3,22.7,5.700000000000003
2012-07-19,36.2,26.0,30.9,23.4,4.8,29.9,7.5
2012-07-20,0.4,27.3,31.9,24.0,5.8,28.1,7.899999999999999
2012-07-21,0.0,28.9,33.0,26.3,5.6,28.1,6.699999999999999
2012-07-22,0.0,29.0,33.3,25.3,6.9,30.2,7.9999999999999964
2012-07-23,0.0,28.9,32.2,26.6,7.5,32.4,5.600000000000001
2012-07-24,0.0,29.0,32.1,26.6,6.7,28.4,5.5
2012-07-25,0.0,29.0,32.9,26.4,6.9,29.2,6.5
2012-07-26,0.0,29.4,33.0,27.2,8.6,31.3,5.800000000000001
2012-07-27,0.0,29.2,32.9,26.9,8.1,30.6,6.0
2012-07-28,3.4,28.2,32.9,24.0,7.4,39.6,8.899999999999999
2012-07-29,0.0,28.5,32.0,25.5,6.3,25.2,6.5
2012-07-30,0.0,28.9,32.2,26.7,7.1,32.4,5.5000000000000036
2012-07-31,0.0,28.8,32.2,26.7,6.9,27.0,5.5000000000000036
2012-08-01,0.8,27.8,30.0,24.9,6.4,36.0,5.100000000000001
2012-08-02,0.0,28.7,32.2,26.3,6.1,21.2,5.900000000000002
2012-08-03,40.0,27.4,31.0,24.5,9.3,44.6,6.5
2012-08-04,10.0,26.9,32.0,24.5,6.3,43.6,7.5
2012-08-05,0.0,28.1,32.1,25.3,5.4,25.2,6.800000000000001
2012-08-06,2.6,27.6,31.0,25.1,6.4,31.3,5.899999999999999
2012-08-07,0.0,28.2,32.3,24.2,6.8,29.2,8.099999999999998
2012-08-08,0.0,28.7,31.9,25.3,7.1,30.2,6.599999999999998
2012-08-09,0.0,28.7,32.0,26.0,8.4,32.0,6.0
2012-08-10,0.0,29.0,32.9,26.6,8.1,28.4,6.299999999999997
2012-08-11,0.0,29.2,33.0,25.5,7.3,26.3,7.5
2012-08-12,0.0,28.2,32.8,25.3,8.3,33.1,7.4999999999999964
2012-08-13,1.4,27.7,31.3,24.3,6.1,38.5,7.0
2012-08-14,0.0,29.3,33.5,25.5,6.5,24.5,8.0
2012-08-15,0.0,29.0,32.6,26.9,9.8,39.2,5.700000000000003
2012-08-16,0.0,28.1,31.0,25.8,7.7,35.3,5.199999999999999
2012-08-17,17.6,26.6,29.6,23.0,5.7,34.2,6.600000000000001
2012-08-18,0.0,27.5,32.5,24.6,6.6,33.1,7.899999999999999
2012-08-19,5.8,27.2,31.9,24.0,6.8,29.9,7.899999999999999
2012-08-20,30.4,28.0,32.9,22.1,7.2,60.1,10.799999999999997
2012-08-21,2.4,26.9,33.3,25.0,7.1,53.6,8.299999999999997
2012-08-22,0.4,27.4,31.6,24.4,5.1,28.8,7.200000000000003
2012-08-23,1.4,26.7,29.5,23.8,9.0,49.3,5.699999999999999
2012-08-24,0.0,28.5,32.2,25.6,7.1,31.0,6.600000000000001
2012-08-25,8.2,27.6,30.5,25.4,7.3,45.4,5.100000000000001
2012-08-26,2.6,27.2,30.7,25.5,5.4,32.8,5.199999999999999
2012-08-27,35.4,25.3,29.0,23.6,5.6,30.6,5.399999999999999
2012-08-28,0.2,25.8,28.4,24.4,7.0,31.3,4.0
2012-08-29,0.0,27.4,30.0,24.9,5.2,22.7,5.100000000000001
2012-08-30,6.8,25.8,28.7,23.9,6.4,33.5,4.800000000000001
2012-08-31,2.0,26.0,28.6,23.9,5.2,33.1,4.700000000000003
2012-09-01,1.935483870967742,26.07741935483871,28.758064516129032,23.916129032258063,5.267741935483871,32.938709677419354,4.841935483870969
2012-09-02,1.870967741935484,26.15483870967742,28.916129032258066,23.932258064516127,5.335483870967742,32.77741935483871,4.9838709677419395
2012-09-03,1.8064516129032258,26.232258064516127,29.074193548387097,23.94838709677419,5.403225806451613,32.616129032258065,5.125806451612906
2012-09-04,1.7419354838709677,26.309677419354838,29.23225806451613,23.96451612903226,5.470967741935484,32.45483870967742,5.267741935483873
2012-09-05,1.6774193548387097,26.387096774193548,29.39032258064516,23.980645161290322,5.538709677419355,32.29354838709678,5.409677419354839
2012-09-06,1.6129032258064515,26.46451612903226,29.548387096774196,23.996774193548386,5.606451612903226,32.13225806451613,5.551612903225809
2012-09-07,1.5483870967741935,26.54193548387097,29.706451612903226,24.01290322580645,5.674193548387096,31.970967741935485,5.693548387096776
2012-09-08,1.4838709677419355,26.619354838709675,29.86451612903226,24.029032258064515,5.741935483870968,31.80967741935484,5.835483870967746
2012-09-09,1.4193548387096775,26.696774193548386,30.02258064516129,24.04516129032258,5.809677419354839,31.648387096774194,5.9774193548387125
2012-09-10,1.3548387096774195,26.774193548387096,30.18064516129032,24.061290322580643,5.87741935483871,31.48709677419355,6.119354838709679
2012-09-11,1.2903225806451613,26.851612903225806,30.338709677419356,24.077419354838707,5.945161290322581,31.325806451612905,6.261290322580649
2012-09-12,1.2258064516129032,26.929032258064517,30.496774193548386,24.093548387096774,6.012903225806451,31.164516129032258,6.403225806451612
2012-09-13,1.1612903225806452,27.006451612903223,30.65483870967742,24.10967741935484,6.080645161290323,31.003225806451614,6.545161290322582
2012-09-14,1.096774193548387,27.083870967741934,30.81290322580645,24.125806451612902,6.148387096774194,30.84193548387097,6.687096774193549
2012-09-15,1.032258064516129,27.161290322580644,30.970967741935485,24.141935483870967,6.216129032258065,30.680645161290325,6.829032258064519
2012-09-16,0.967741935483871,27.238709677419354,31.129032258064516,24.15806451612903,6.283870967741936,30.519354838709678,6.970967741935485
2012-09-17,0.903225806451613,27.316129032258065,31.28709677419355,24.174193548387095,6.351612903225806,30.358064516129033,7.1129032258064555
2012-09-18,0.838709677419355,27.39354838709677,31.44516129032258,24.19032258064516,6.419354838709678,30.19677419354839,7.254838709677422
2012-09-19,0.7741935483870968,27.470967741935482,31.603225806451615,24.206451612903223,6.487096774193549,30.035483870967745,7.396774193548392
2012-09-20,0.7096774193548387,27.548387096774192,31.761290322580646,24.22258064516129,6.554838709677419,29.874193548387098,7.538709677419355
2012-09-21,0.6451612903225807,27.625806451612902,31.91935483870968,24.238709677419354,6.622580645161291,29.712903225806453,7.680645161290325
2012-09-22,0.5806451612903225,27.703225806451613,32.07741935483871,24.25483870967742,6.690322580645161,29.55161290322581,7.822580645161292
2012-09-23,0.5161290322580645,27.780645161290323,32.23548387096774,24.270967741935483,6.758064516129032,29.39032258064516,7.964516129032258
2012-09-24,0.4516129032258065,27.85806451612903,32.39354838709677,24.287096774193547,6.825806451612904,29.229032258064517,8.106451612903225
2012-09-25,0.3870967741935485,27.93548387096774,32.55161290322581,24.30322580645161,6.893548387096774,29.067741935483873,8.248387096774199
2012-09-26,0.3225806451612905,28.01290322580645,32.70967741935484,24.319354838709675,6.961290322580645,28.906451612903226,8.390322580645165
2012-09-27,0.25806451612903225,28.09032258064516,32.86774193548387,24.33548387096774,7.029032258064516,28.74516129032258,8.532258064516132
2012-09-28,0.19354838709677424,28.167741935483868,33.0258064516129,24.351612903225806,7.096774193548387,28.583870967741937,8.674193548387095
2012-09-29,0.12903225806451624,28.245161290322578,33.18387096774194,24.36774193548387,7.164516129032258,28.42258064516129,8.816129032258068
2012-09-30,0.06451612903225801,28.32258064516129,33.34193548387097,24.383870967741935,7.232258064516129,28.261290322580646,8.958064516129035
2012-10-01,0.0,28.4,33.5,24.4,7.3,28.1,9.100000000000001
2012-10-02,0.0,28.4,32.2,25.8,7.0,25.9,6.400000000000002
2012-10-03,0.0,29.1,32.7,26.1,6.8,31.7,6.600000000000001
2012-10-04,0.0,28.6,32.1,26.1,7.8,33.5,6.0
2012-10-05,0.0,27.9,30.3,26.7,8.0,30.2,3.6000000000000014
2012-10-06,2.4,27.9,31.5,25.1,8.6,29.9,6.399999999999999
2012-10-07,0.0,27.4,29.9,25.2,6.8,28.4,4.699999999999999
2012-10-08,0.0,28.5,32.8,25.3,6.0,21.6,7.4999999999999964
2012-10-09,2.2,27.2,32.5,25.3,5.5,29.5,7.199999999999999
2012-10-10,1.2,27.6,33.5,24.7,6.1,27.0,8.8
2012-10-11,0.6,27.4,33.2,25.6,5.4,31.3,7.600000000000001
2012-10-12,29.8,27.3,33.1,24.2,6.5,27.0,8.900000000000002
2012-10-13,22.2,26.0,31.3,24.2,5.9,32.0,7.100000000000001
2012-10-14,8.0,26.7,33.6,24.6,5.8,36.7,9.0
2012-10-15,0.0,27.1,31.9,24.8,6.7,26.6,7.099999999999998
2012-10-16,0.0,27.5,32.1,24.8,6.1,32.0,7.300000000000001
2012-10-17,15.2,26.4,32.7,23.5,4.9,37.1,9.200000000000003
2012-10-18,46.6,26.1,31.3,23.5,4.4,28.1,7.800000000000001
2012-10-19,0.8,25.9,30.5,24.2,6.2,27.0,6.300000000000001
2012-10-20,15.8,26.4,32.3,24.3,6.2,29.5,7.9999999999999964
2012-10-21,8.2,26.2,30.1,24.6,4.2,23.0,5.5
2012-10-22,0.0,27.2,32.7,24.5,6.7,35.3,8.200000000000003
2012-10-23,0.0,28.3,33.1,24.6,6.8,25.6,8.5
2012-10-24,0.0,29.1,33.9,25.6,6.9,27.4,8.299999999999997
2012-10-25,0.0,28.7,33.3,26.2,9.7,36.7,7.099999999999998
2012-10-26,0.0,28.7,32.7,26.1,9.7,32.8,6.600000000000001
2012-10-27,0.0,28.8,33.9,26.0,7.0,24.1,7.899999999999999
2012-10-28,0.0,28.7,33.1,26.0,10.8,35.3,7.100000000000001
2012-10-29,0.0,28.5,32.6,26.0,8.8,34.9,6.600000000000001
2012-10-30,1.2,27.6,31.2,25.6,7.4,29.5,5.599999999999998
2012-10-31,4.0,26.5,30.8,24.6,7.2,31.7,6.199999999999999
2012-11-01,9.0,26.0,31.7,24.3,5.9,29.5,7.399999999999999
2012-11-02,0.0,27.4,33.4,24.4,5.9,30.2,9.0
2012-11-03,29.6,25.6,29.1,23.4,7.9,30.6,5.700000000000003
2012-11-04,8.2,25.8,31.1,23.7,8.1,30.6,7.400000000000002
2012-11-05,0.0,26.2,29.1,23.1,7.8,35.3,6.0
2012-11-06,4.4,26.4,31.7,24.2,7.7,26.6,7.5
2012-11-07,0.8,27.4,31.3,24.9,6.7,32.0,6.400000000000002
2012-11-08,20.8,26.9,32.5,24.3,6.3,32.4,8.2
2012-11-09,17.8,26.6,31.9,24.6,5.8,40.3,7.299999999999997
2012-11-10,7.4,26.5,32.0,24.5,5.0,32.4,7.5
2012-11-11,0.0,27.3,31.2,25.4,6.8,28.4,5.800000000000001
2012-11-12,10.2,26.6,31.6,23.4,6.6,33.5,8.200000000000003
2012-11-13,9.6,26.3,31.2,24.3,6.5,31.7,6.899999999999999
2012-11-14,25.0,26.5,32.8,23.2,5.2,36.4,9.599999999999998
2012-11-15,4.8,27.7,31.4,25.2,5.0,23.8,6.199999999999999
2012-11-16,3.6,28.1,33.8,24.9,6.8,35.3,8.899999999999999
2012-11-17,47.2,26.7,32.1,23.6,7.3,52.6,8.5
2012-11-18,5.0,27.2,32.7,24.0,5.9,33.1,8.700000000000003
2012-11-19,16.0,26.4,29.4,24.2,7.0,36.0,5.199999999999999
2012-11-20,0.0,28.0,33.0,24.9,6.7,31.0,8.100000000000001
2012-11-21,30.0,27.2,33.9,24.2,6.1,41.0,9.7
2012-11-22,0.2,26.9,29.2,25.0,5.1,42.5,4.199999999999999
2012-11-23,38.0,26.9,33.5,23.6,5.0,44.3,9.899999999999999
2012-11-24,0.0,27.1,30.7,23.4,11.6,32.4,7.300000000000001
2012-11-25,1.8,26.7,30.9,24.7,5.4,22.3,6.199999999999999
2012-11-26,7.6,27.0,32.5,24.8,5.5,38.2,7.699999999999999
2012-11-27,4.2,26.7,32.5,24.3,5.7,33.5,8.2
2012-11-28,29.6,27.3,34.5,24.4,4.7,35.6,10.100000000000001
2012-11-29,21.8,26.7,32.0,24.4,6.1,41.8,7.600000000000001
2012-11-30,6.0,27.4,32.7,25.1,5.1,36.0,7.600000000000001
2012-12-01,1.8,26.3,30.2,24.9,5.4,19.4,5.300000000000001
2012-12-02,1.6,27.1,30.4,24.3,5.9,19.1,6.099999999999998
2012-12-03,71.6,25.6,29.8,23.4,7.9,37.4,6.400000000000002
2012-12-04,11.8,26.0,31.6,23.7,6.7,32.8,7.900000000000002
2012-12-05,84.0,26.2,31.1,23.9,6.2,31.7,7.200000000000003
2012-12-06,1.2,26.6,32.2,24.6,7.5,39.2,7.600000000000001
2012-12-07,0.0,27.9,31.7,25.1,10.7,40.0,6.599999999999998
2012-12-08,0.0,27.6,29.8,25.7,8.5,29.9,4.100000000000001
2012-12-09,0.4,27.1,30.3,25.3,7.7,29.9,5.0
2012-12-10,0.6,26.6,31.4,24.6,6.3,39.6,6.799999999999997
2012-12-11,21.4,26.2,29.9,22.6,6.0,38.9,7.299999999999997
2012-12-12,3.0,26.1,31.2,23.8,7.0,33.1,7.399999999999999
2012-12-13,20.0,25.4,30.5,23.3,8.1,45.0,7.199999999999999
2012-12-14,0.2,26.8,30.8,24.6,6.3,29.2,6.199999999999999
2012-12-15,1.6,26.9,30.5,25.0,6.4,28.8,5.5
2012-12-16,45.2,25.5,30.1,23.5,5.5,33.5,6.600000000000001
2012-12-17,27.2,25.7,29.7,23.8,5.9,37.8,5.899999999999999
2012-12-18,12.6,25.2,29.0,23.7,5.6,40.3,5.300000000000001
2012-12-19,7.4,25.7,31.7,23.5,6.0,48.6,8.2
2012-12-20,0.2,27.2,31.1,23.6,8.7,30.6,7.5
2012-12-21,1.8,27.2,32.0,24.9,5.7,29.9,7.100000000000001
2012-12-22,10.0,26.3,32.4,23.8,6.5,41.0,8.599999999999998
2012-12-23,0.2,26.6,31.2,24.5,9.0,30.6,6.699999999999999
2012-12-24,2.8,26.2,29.5,24.7,8.6,26.6,4.800000000000001
2012-12-25,0.4,24.7,27.0,23.7,7.4,31.0,3.3000000000000007
2012-12-26,0.0,26.0,29.5,23.5,8.3,33.8,6.0
2012-12-27,0.0,26.6,29.7,25.0,8.7,28.4,4.699999999999999
2012-12-28,28.8,26.7,29.8,24.7,8.6,34.9,5.100000000000001
2012-12-29,11.6,26.5,30.0,24.6,6.2,35.3,5.399999999999999
2012-12-30,1.6,27.1,29.9,25.4,7.3,38.5,4.5
2012-12-31,86.8,25.5,29.3,22.7,7.3,41.4,6.600000000000001
2013-01-01,84.08749999999999,25.559375,29.340625,22.778125,7.528125,41.4125,6.5625
2013-01-02,81.375,25.61875,29.38125,22.85625,7.75625,41.425,6.525000000000002
2013-01-03,78.6625,25.678125,29.421875,22.934375,7.984375,41.4375,6.487500000000001
2013-01-04,75.95,25.7375,29.462500000000002,23.0125,8.2125,41.449999999999996,6.450000000000003
2013-01-05,73.2375,25.796875,29.503125,23.090625,8.440625,41.4625,6.412500000000001
2013-01-06,70.525,25.85625,29.54375,23.16875,8.66875,41.475,6.375
2013-01-07,67.8125,25.915625,29.584375,23.246875,8.896875,41.4875,6.337500000000002
2013-01-08,65.1,25.975,29.625,23.325,9.125,41.5,6.300000000000001
2013-01-09,62.3875,26.034375,29.665625000000002,23.403125,9.353125,41.512499999999996,6.262500000000003
2013-01-10,59.675,26.09375,29.70625,23.48125,9.58125,41.525,6.225000000000001
2013-01-11,56.9625,26.153125,29.746875,23.559375,9.809375,41.5375,6.1875
2013-01-12,54.25,26.2125,29.7875,23.6375,10.0375,41.55,6.150000000000002
2013-01-13,51.5375,26.271874999999998,29.828125,23.715625,10.265625,41.5625,6.112500000000001
2013-01-14,48.824999999999996,26.33125,29.868750000000002,23.79375,10.49375,41.574999999999996,6.075000000000003
2013-01-15,46.1125,26.390625,29.909375,23.871875,10.721875,41.5875,6.037500000000001
2013-01-16,43.4,26.45,29.950000000000003,23.95,10.95,41.599999999999994,6.0000000000000036
2013-01-17,40.6875,26.509375,29.990625,24.028125,11.178125,41.6125,5.962500000000002
2013-01-18,37.975,26.568749999999998,30.03125,24.10625,11.40625,41.625,5.925000000000001
2013-01-19,35.262499999999996,26.628125,30.071875000000002,24.184375,11.634374999999999,41.637499999999996,5.887500000000003
2013-01-20,32.55,26.6875,30.1125,24.2625,11.8625,41.65,5.850000000000001
2013-01-21,29.8375,26.746875,30.153125000000003,24.340625,12.090625,41.662499999999994,5.8125000000000036
2013-01-22,27.125,26.80625,30.19375,24.41875,12.31875,41.675,5.775000000000002
2013-01-23,24.4125,26.865624999999998,30.234375,24.496875,12.546875,41.6875,5.737500000000001
2013-01-24,21.700000000000003,26.924999999999997,30.275000000000002,24.575,12.774999999999999,41.699999999999996,5.700000000000003
2013-01-25,18.987499999999997,26.984375,30.315625,24.653125,13.003125,41.7125,5.662500000000001
2013-01-26,16.275000000000006,27.04375,30.356250000000003,24.73125,13.23125,41.724999999999994,5.6250000000000036
2013-01-27,13.5625,27.103125,30.396875,24.809375,13.459375,41.7375,5.587500000000002
2013-01-28,10.849999999999994,27.162499999999998,30.4375,24.8875,13.6875,41.75,5.550000000000001
2013-01-29,8.137500000000003,27.221874999999997,30.478125000000002,24.965625,13.915624999999999,41.762499999999996,5.512500000000003
2013-01-30,5.424999999999997,27.28125,30.51875,25.04375,14.14375,41.775,5.475000000000001
2013-01-31,2.7125000000000057,27.340625,30.559375000000003,25.121875,14.371875,41.787499999999994,5.4375000000000036
2013-02-01,0.0,27.4,30.6,25.2,14.6,41.8,5.400000000000002
2013-02-02,0.0,27.8,32.1,24.8,13.2,39.2,7.300000000000001
2013-02-03,39.6,25.6,27.4,24.4,9.5,38.5,3.0
2013-02-04,1.0,26.4,28.9,24.2,9.4,29.2,4.699999999999999
2013-02-05,5.6,25.8,29.0,23.4,7.9,32.4,5.600000000000001
2013-02-06,6.2,25.5,29.2,24.0,7.0,27.4,5.199999999999999
2013-02-07,4.4,26.3,30.6,23.9,8.1,33.5,6.700000000000003
2013-02-08,33.6,25.5,29.5,24.0,5.4,29.2,5.5
2013-02-09,28.6,26.0,32.5,23.8,7.0,34.6,8.7
2013-02-10,21.6,24.5,25.4,23.3,9.6,35.3,2.099999999999998
2013-02-11,0.8,24.8,28.4,23.5,7.3,31.0,4.899999999999999
2013-02-12,28.2,25.5,29.0,23.7,9.6,37.4,5.300000000000001
2013-02-13,0.8,26.5,30.2,24.5,10.4,38.2,5.699999999999999
2013-02-14,29.8,24.8,27.5,23.4,6.8,31.3,4.100000000000001
2013-02-15,9.0,25.4,29.8,23.7,8.5,46.8,6.100000000000001
2013-02-16,2.0,25.7,30.4,24.4,7.4,38.9,6.0
2013-02-17,1.0,24.7,25.7,23.9,7.5,28.8,1.8000000000000007
2013-02-18,15.0,26.0,31.1,24.3,7.7,26.6,6.800000000000001
2013-02-19,0.4,25.8,27.8,24.7,8.7,27.7,3.1000000000000014
2013-02-20,0.6,27.0,32.0,24.5,8.5,25.2,7.5
2013-02-21,0.2,26.8,29.6,24.9,9.0,24.5,4.700000000000003
2013-02-22,0.0,27.3,32.1,24.5,12.5,35.6,7.600000000000001
2013-02-23,0.0,27.5,31.6,24.1,12.2,36.4,7.5
2013-02-24,0.0,27.3,30.0,24.8,12.2,38.5,5.199999999999999
2013-02-25,65.8,26.9,32.0,23.9,8.2,44.6,8.100000000000001
2013-02-26,19.6,26.8,33.0,24.6,7.4,36.4,8.399999999999999
2013-02-27,5.2,27.2,31.9,24.5,7.6,25.2,7.399999999999999
2013-02-28,0.0,27.6,33.9,25.1,7.4,33.8,8.799999999999997
2013-03-01,0.0,28.1,34.1,25.3,8.6,30.6,8.8
2013-03-02,21.2,27.8,32.3,24.7,9.2,41.4,7.599999999999998
2013-03-03,0.0,27.6,31.1,25.2,13.5,40.3,5.900000000000002
2013-03-04,0.0,27.6,31.4,24.9,13.5,46.4,6.5
2013-03-05,0.2,27.3,30.9,25.0,11.6,46.8,5.899999999999999
2013-03-06,0.2,27.2,30.5,25.1,11.6,34.9,5.399999999999999
2013-03-07,0.0,27.6,32.5,24.9,12.4,37.4,7.600000000000001
2013-03-08,0.0,27.8,31.3,25.5,13.2,42.5,5.800000000000001
2013-03-09,3.0,26.9,31.3,24.7,10.0,40.7,6.600000000000001
2013-03-10,11.6,27.1,33.4,24.5,7.7,28.1,8.899999999999999
2013-03-11,0.0,27.5,32.9,25.1,10.5,37.1,7.799999999999997
2013-03-12,0.0,27.9,33.8,24.7,10.2,31.0,9.099999999999998
2013-03-13,19.0,27.4,34.4,23.1,8.3,60.5,11.299999999999997
2013-03-14,0.0,27.5,33.1,25.5,8.7,33.1,7.600000000000001
2013-03-15,0.0,28.3,32.8,24.9,11.0,37.4,7.899999999999999
2013-03-16,0.0,28.3,32.4,25.5,11.7,36.4,6.899999999999999
2013-03-17,16.0,26.9,32.0,25.2,8.4,45.7,6.800000000000001
2013-03-18,0.0,28.3,34.3,25.2,10.6,30.2,9.099999999999998
2013-03-19,0.0,28.4,33.5,25.7,11.0,32.8,7.800000000000001
2013-03-20,0.0,28.9,33.8,26.0,9.6,27.7,7.799999999999997
2013-03-21,0.2,28.7,33.0,27.4,8.9,33.8,5.600000000000001
2013-03-22,18.6,27.9,32.9,24.5,8.8,30.6,8.399999999999999
2013-03-23,5.8,28.0,33.0,25.6,7.0,42.1,7.399999999999999
2013-03-24,50.0,27.9,36.2,22.9,7.0,60.5,13.300000000000004
2013-03-25,0.4,27.8,33.7,24.7,6.4,38.2,9.000000000000004
2013-03-26,10.4,28.1,34.0,24.9,6.3,35.3,9.100000000000001
2013-03-27,0.0,29.0,32.2,26.3,6.2,29.5,5.900000000000002
2013-03-28,16.4,28.1,32.9,25.4,5.8,37.4,7.5
2013-03-29,36.2,27.7,34.6,24.0,5.6,27.7,10.600000000000001
2013-03-30,49.2,28.1,34.9,24.1,5.6,55.1,10.799999999999997
2013-03-31,10.4,28.4,34.7,25.3,6.1,37.1,9.400000000000002
2013-04-01,21.0,27.9,34.5,23.6,6.3,42.1,10.899999999999999
2013-04-02,10.6,28.5,33.5,25.4,5.5,28.1,8.100000000000001
2013-04-03,10.8,28.1,34.1,24.4,6.3,31.7,9.700000000000003
2013-04-04,4.4,27.5,32.1,25.2,6.3,28.8,6.900000000000002
2013-04-05,0.0,28.8,32.7,25.7,8.7,30.6,7.0000000000000036
2013-04-06,1.0,27.9,30.1,25.9,12.6,65.2,4.200000000000003
2013-04-07,0.0,28.1,30.1,26.0,12.7,45.0,4.100000000000001
2013-04-08,0.8,28.2,32.5,25.7,6.3,38.2,6.800000000000001
2013-04-09,0.0,28.0,32.3,25.9,5.2,22.0,6.399999999999999
2013-04-10,0.0,28.6,33.3,26.2,6.6,32.8,7.099999999999998
2013-04-11,0.0,27.3,30.3,24.6,6.8,21.2,5.699999999999999
2013-04-12,0.0,29.0,35.1,25.6,7.6,26.6,9.5
2013-04-13,3.4,29.5,35.0,26.1,6.9,41.8,8.899999999999999
2013-04-14,0.8,26.2,29.2,22.6,6.9,61.9,6.599999999999998
2013-04-15,0.0,29.3,35.1,25.4,8.3,28.1,9.700000000000003
2013-04-16,5.0,29.9,35.2,26.9,7.7,31.0,8.300000000000004
2013-04-17,0.4,28.2,31.0,25.0,11.1,42.5,6.0
2013-04-18,1.2,30.0,33.6,27.1,9.2,36.4,6.5
2013-04-19,0.0,27.2,30.6,25.0,6.7,24.1,5.600000000000001
2013-04-20,0.0,29.6,34.3,26.4,6.2,26.3,7.899999999999999
2013-04-21,17.8,26.2,33.4,23.7,6.8,60.8,9.7
2013-04-22,11.4,27.8,35.1,23.6,6.2,28.1,11.5
2013-04-23,0.2,27.5,32.3,25.1,5.8,35.6,7.199999999999996
2013-04-24,16.0,27.6,34.2,24.2,5.0,31.7,10.000000000000004
2013-04-25,20.8,27.8,31.8,25.1,6.4,21.2,6.699999999999999
2013-04-26,0.8,27.3,31.5,23.6,5.5,47.5,7.899999999999999
2013-04-27,27.6,27.6,33.8,23.4,4.8,52.2,10.399999999999999
2013-04-28,40.4,25.9,27.3,23.5,4.6,26.6,3.8000000000000007
2013-04-29,16.2,27.7,32.3,24.9,5.5,23.8,7.399999999999999
2013-04-30,0.0,28.9,33.9,25.5,5.3,29.9,8.399999999999999
2013-05-01,0.8,28.1,30.9,26.2,4.6,25.2,4.699999999999999
2013-05-02,7.2,27.9,32.0,25.0,5.9,43.6,7.0
2013-05-03,0.4,27.9,30.8,25.9,4.7,31.0,4.900000000000002
2013-05-04,0.2,28.8,32.6,25.9,7.2,28.1,6.700000000000003
2013-05-05,8.4,27.4,30.6,25.5,4.3,22.3,5.100000000000001
2013-05-06,5.4,27.6,33.3,25.4,5.3,35.6,7.899999999999999
2013-05-07,68.6,26.8,32.7,22.8,5.6,44.3,9.900000000000002
2013-05-08,1.0,27.3,31.9,25.1,5.6,33.5,6.799999999999997
2013-05-09,0.4,27.9,33.5,24.9,6.4,38.5,8.600000000000001
2013-05-10,7.0,27.9,33.3,25.0,6.1,28.1,8.299999999999997
2013-05-11,0.0,28.2,32.0,25.8,6.2,24.1,6.199999999999999
2013-05-12,0.0,30.2,34.9,27.3,6.3,27.0,7.599999999999998
2013-05-13,0.0,30.5,35.2,27.9,6.9,24.5,7.300000000000004
2013-05-14,0.6,28.7,32.7,24.7,6.1,39.6,8.000000000000004
2013-05-15,13.4,28.8,34.0,25.3,6.4,27.7,8.7
2013-05-16,0.4,27.3,32.3,23.1,7.6,53.6,9.199999999999996
2013-05-17,0.0,29.1,33.8,26.0,5.9,21.2,7.799999999999997
2013-05-18,0.0,28.1,31.4,26.1,5.7,29.2,5.299999999999997
2013-05-19,0.0,29.2,34.2,25.4,5.8,24.5,8.800000000000004
2013-05-20,0.0,28.8,33.2,26.6,6.1,27.4,6.600000000000001
2013-05-21,9.0,27.5,34.6,24.2,6.7,42.5,10.400000000000002
2013-05-22,19.6,27.3,31.7,24.2,5.2,27.7,7.5
2013-05-23,10.8,28.2,32.7,24.7,4.4,34.9,8.000000000000004
2013-05-24,4.4,26.7,28.7,24.1,5.5,31.3,4.599999999999998
2013-05-25,0.0,28.8,34.5,26.1,7.0,38.5,8.399999999999999
2013-05-26,14.6,27.1,32.7,24.3,6.6,31.3,8.400000000000002
2013-05-27,0.0,28.6,35.1,24.7,5.9,22.0,10.400000000000002
2013-05-28,0.0,28.3,32.7,25.6,7.5,44.3,7.100000000000001
2013-05-29,0.2,27.0,28.5,26.0,6.2,22.0,2.5
2013-05-30,0.8,26.8,31.7,23.9,8.3,40.0,7.800000000000001
2013-05-31,28.4,27.6,33.4,24.4,5.8,38.5,9.0
2013-06-01,14.0,28.2,35.1,24.4,5.2,56.5,10.700000000000003
2013-06-02,4.2,29.0,34.6,25.8,6.5,46.1,8.8
2013-06-03,1.0,28.6,33.5,26.6,6.9,34.2,6.899999999999999
2013-06-04,0.2,27.9,33.2,25.2,6.9,29.9,8.000000000000004
2013-06-05,5.6,27.0,34.7,24.0,6.5,41.0,10.700000000000003
2013-06-06,13.8,28.0,33.9,24.3,7.2,18.0,9.599999999999998
2013-06-07,12.2,27.9,34.9,24.7,6.3,53.6,10.2
2013-06-08,0.0,28.2,33.5,25.0,6.4,46.1,8.5
2013-06-09,0.0,27.7,30.3,25.2,8.4,37.4,5.100000000000001
2013-06-10,5.0,28.7,31.7,25.6,9.9,35.6,6.099999999999998
2013-06-11,0.0,29.1,31.8,24.5,10.0,47.9,7.300000000000001
2013-06-12,0.0,29.5,32.1,27.8,11.4,51.8,4.300000000000001
2013-06-13,0.0,30.0,33.0,27.4,8.1,36.0,5.600000000000001
2013-06-14,0.0,30.2,32.6,28.0,8.1,34.9,4.600000000000001
2013-06-15,0.0,30.3,33.4,27.8,6.7,34.9,5.599999999999998
2013-06-16,2.8,30.3,33.5,26.9,7.8,35.6,6.600000000000001
